date,value
2002-07-30,81.5199966430664
2002-07-31,82.52999877929688
2002-08-01,83
2002-08-02,83.8499984741211
2002-08-05,84.22000122070312
2002-08-06,83.5
2002-08-07,83.69999694824219
2002-08-08,83.69999694824219
2002-08-09,84.87999725341797
2002-08-12,85.4000015258789
2002-08-13,86.44999694824219
2002-08-14,86.77999877929688
2002-08-15,86.0199966430664
2002-08-16,85.05999755859375
2002-08-19,85.31999969482422
2002-08-20,86.2699966430664
2002-08-21,85.80999755859375
2002-08-22,85.05999755859375
2002-08-23,85.9000015258789
2002-08-26,85.9800033569336
2002-08-27,85.44000244140625
2002-08-28,85.87000274658203
2002-08-29,86.55999755859375
2002-08-30,87.08000183105469
2002-09-03,88.41300091552735
2002-09-04,88.39291189075439
2002-09-05,88.87494888297053
2002-09-06,87.83054178460064
2002-09-09,87.69999377044867
2002-09-10,88.121771350064
2002-09-11,87.65982338262081
2002-09-12,88.34270465225812
2002-09-13,89.1561339360474
2002-09-16,89.30677097497231
2002-09-17,89.47748937695212
2002-09-18,89.49757840172508
2002-09-19,90.10011889570669
2002-09-20,89.67834131609136
2002-09-23,90.48172608749415
2002-09-24,91.06418521842087
2002-09-25,89.95952636916824
2002-09-26,89.74863757936058
2002-09-27,90.42147433661141
2002-09-30,90.78300016534399
2002-10-01,89.66126867907471
2002-10-02,90.1753990281535
2002-10-03,89.95362138078961
2002-10-04,90.2358908331307
2002-10-07,90.38710880867505
2002-10-08,90.41735086553078
2002-10-09,90.88108035027194
2002-10-10,90.16532347004542
2002-10-11,89.09672208312682
2002-10-14,88.96567060633011
2002-10-15,86.85872527188009
2002-10-16,86.8990428868439
2002-10-17,85.84053244056484
2002-10-18,86.06231777919447
2002-10-21,85.22558498027932
2002-10-22,84.98364083416779
2002-10-23,85.01388289102351
2002-10-24,85.75988182810576
2002-10-25,86.07239333730256
2002-10-28,85.95142510987965
2002-10-29,87.07042736113588
2002-10-30,87.04017761301444
2002-10-31,87.43334742593606
2002-11-01,87.06941986685521
2002-11-04,86.68460010177913
2002-11-05,86.3504169561278
2002-11-06,86.69472897087675
2002-11-07,88.8415933818346
2002-11-08,89.56058856649862
2002-11-11,90.04666611829748
2002-11-12,89.53020968526913
2002-11-13,89.72261184174378
2002-11-14,87.85930168307587
2002-11-15,88.21373484085908
2002-11-18,88.6086757489694
2002-11-19,88.9327300255231
2002-11-20,88.06183270864815
2002-11-21,87.21119312996846
2002-11-22,87.13017762931419
2002-11-25,86.96814662800566
2002-11-26,88.06183270864814
2002-11-27,86.07699929899883
2002-11-29,86.6339712084177
2002-12-02,86.71396693051368
2002-12-03,86.83604476321513
2002-12-04,87.2836557217985
2002-12-05,87.50745343976824
2002-12-06,87.66004879031456
2002-12-09,88.14835235979842
2002-12-10,88.38232517082379
2002-12-11,88.97235638689789
2002-12-12,88.89097116509691
2002-12-13,88.02627452709697
2002-12-16,87.36503318227751
2002-12-17,87.36503318227751
2002-12-18,88.04662471320819
2002-12-19,88.82993612940717
2002-12-20,88.89097116509693
2002-12-23,88.91132135120813
2002-12-24,89.40979225242566
2002-12-26,89.58273002776126
2002-12-27,90.56950449846265
2002-12-30,90.78313488469874
2002-12-31,90.55526334198163
2003-01-02,88.21393290646763
2003-01-03,88.41842051242789
2003-01-06,88.18326171567475
2003-01-07,88.50020775440741
2003-01-08,88.93984635671625
2003-01-09,87.23241579907216
2003-01-10,87.45734826542615
2003-01-13,87.60048568939604
2003-01-14,87.90721319813413
2003-01-15,88.3366254700438
2003-01-16,88.45931023321538
2003-01-17,88.8989488355242
2003-01-21,89.41015614981795
2003-01-22,89.84979475212678
2003-01-23,89.41015614981796
2003-01-24,89.94181612491005
2003-01-27,89.61464375577822
2003-01-28,89.61464375577822
2003-01-29,89.12388130187819
2003-01-30,89.788452370541
2003-01-31,90.03382969728872
2003-02-03,90.16469845773176
2003-02-04,90.56483703835721
2003-02-05,89.78508421996793
2003-02-06,90.51354183668973
2003-02-07,90.71873829884622
2003-02-10,90.08262456951513
2003-02-11,90.06210022665351
2003-02-12,90.38015709131905
2003-02-13,90.87263955933521
2003-02-14,90.09287891320267
2003-02-18,90.20573931571171
2003-02-19,90.82133652992445
2003-02-20,91.12913905090247
2003-02-21,90.59562355264963
2003-02-24,91.02654081982422
2003-02-25,91.447195915568
2003-02-26,92.08331747264235
2003-02-27,92.23721873313136
2003-02-28,92.82203726079496
2003-03-03,92.9348935928775
2003-03-04,92.9966907548093
2003-03-05,93.30564513552383
2003-03-06,92.94519442940549
2003-03-07,93.26444964664802
2003-03-10,93.74848681939383
2003-03-11,93.58371272112663
2003-03-12,93.92356175418901
2003-03-13,92.19339050758487
2003-03-14,92.64653302798283
2003-03-17,91.53427840004386
2003-03-18,90.66919670535984
2003-03-19,89.99978376129086
2003-03-20,89.85560347884352
2003-03-21,88.61977024151318
2003-03-24,90.02038543434682
2003-03-25,89.9173927835392
2003-03-26,90.10276855486237
2003-03-27,90.16456571679414
2003-03-28,90.37053530393717
2003-03-31,91.55488007309981
2003-04-01,91.2953494046215
2003-04-02,90.34381935500446
2003-04-03,90.29211039695674
2003-04-04,90.03354193406842
2003-04-07,89.8266824292278
2003-04-08,90.55067885984506
2003-04-09,90.81958437981297
2003-04-10,90.39553620393541
2003-04-11,90.2507384959886
2003-04-14,90.00250709017986
2003-04-15,90.48861706295123
2003-04-16,90.86095628078108
2003-04-17,91.00575398872789
2003-04-21,90.80924732273338
2003-04-22,90.75753047380242
2003-04-23,90.94370008271734
2003-04-24,91.76077737235045
2003-04-25,91.9676289863078
2003-04-28,91.82283127836101
2003-04-29,91.66768862245135
2003-04-30,92.51579286508974
2003-05-01,92.56026632507121
2003-05-02,91.8324309352787
2003-05-05,92.32112381105829
2003-05-06,92.77862487481974
2003-05-07,93.85997804456554
2003-05-08,94.08872857644627
2003-05-09,94.18231194531147
2003-05-12,94.77498017208845
2003-05-13,94.98293087408322
2003-05-14,96.43860958647902
2003-05-15,96.74014365733899
2003-05-16,97.44718715005632
2003-05-19,97.1144612671782
2003-05-20,98.54934014968805
2003-05-21,98.53894023474507
2003-05-22,99.41235063530686
2003-05-23,99.66189306426276
2003-05-27,97.86309648685665
2003-05-28,97.6967295790122
2003-05-29,98.54934014968804
2003-05-30,98.36218134476842
2003-06-02,97.64266474460554
2003-06-03,98.42581089887219
2003-06-04,98.71818418847978
2003-06-05,97.9454822135776
2003-06-06,98.30050464622265
2003-06-09,98.95834454783976
2003-06-10,100.13828985220928
2003-06-11,100.01298359955975
2003-06-12,100.79612975382638
2003-06-13,101.47485801417238
2003-06-16,100.51420064358321
